datetime,machine_id,voltage,rotation,pressure,vibration
2024-01-15 13:00:00,6,164.32,398.76,126.77,40.35
2024-01-15 14:00:00,6,140.56,461.55,107.07,37.44
2024-01-15 15:00:00,6,156.5,410.14,111.06,38.39
2024-01-15 16:00:00,6,174.29,553.73,93.07,31.1
2024-01-15 17:00:00,6,143.86,452.59,95.84,31.59
2024-01-15 18:00:00,6,160.01,407.52,104.82,35.91
2024-01-15 19:00:00,6,170.61,429.6,89.31,18.83
2024-01-15 20:00:00,6,153.49,451.0,92.39,49.09
2024-01-15 21:00:00,6,172.17,456.23,87.9,55.31
2024-01-15 22:00:00,6,142.62,470.95,91.46,38.73
2024-01-15 23:00:00,6,182.38,447.91,98.62,43.73
2024-01-16 00:00:00,6,174.69,374.39,88.11,48.1
2024-01-16 01:00:00,6,170.44,431.16,103.24,28.09
2024-01-16 02:00:00,6,188.48,483.02,103.95,48.28
2024-01-16 03:00:00,6,165.55,414.71,98.56,37.2
2024-01-16 04:00:00,6,161.35,487.69,90.64,61.15
2024-01-16 05:00:00,6,193.89,453.37,103.02,40.03
2024-01-16 06:00:00,6,201.58,440.0,95.22,49.61
2024-01-16 07:00:00,6,160.43,516.14,102.26,40.12
2024-01-16 08:00:00,6,169.52,357.5,115.59,60.34
2024-01-16 09:00:00,6,187.81,414.41,84.64,36.46
2024-01-16 10:00:00,6,169.0,516.81,128.43,50.33
2024-01-16 11:00:00,6,179.17,548.36,98.6,44.95
2024-01-16 12:00:00,6,181.4,572.2,104.1,42.25
2024-01-16 13:00:00,6,158.88,450.7,88.23,39.96
2024-01-16 14:00:00,6,174.05,471.99,112.06,31.5
2024-01-16 15:00:00,6,166.54,490.78,95.01,14.3
2024-01-16 16:00:00,6,146.45,515.02,91.06,45.45
2024-01-16 17:00:00,6,149.83,462.77,88.4,31.64
2024-01-16 18:00:00,6,155.19,495.77,92.28,45.87
2024-01-16 19:00:00,6,180.91,470.69,101.28,38.9
2024-01-16 20:00:00,6,181.74,474.36,98.4,46.53
2024-01-16 21:00:00,6,178.79,397.05,96.12,43.57
2024-01-16 22:00:00,6,174.39,429.48,88.04,15.97
2024-01-16 23:00:00,6,174.67,419.75,88.02,43.3
2024-01-17 00:00:00,6,173.26,384.56,92.79,35.79
2024-01-17 01:00:00,6,176.14,360.35,105.5,49.6
2024-01-17 02:00:00,6,177.96,427.39,108.84,45.37
2024-01-17 03:00:00,6,148.13,436.63,111.21,46.09
2024-01-17 04:00:00,6,158.56,457.03,101.34,39.01
2024-01-17 05:00:00,6,154.99,481.67,106.63,33.77
2024-01-17 06:00:00,6,189.7,461.92,99.58,38.02
2024-01-17 07:00:00,6,198.46,437.79,79.08,26.11
2024-01-17 08:00:00,6,136.22,401.94,98.56,36.26
2024-01-17 09:00:00,6,196.23,498.24,96.02,28.23
2024-01-17 10:00:00,6,171.67,444.76,86.79,27.84
2024-01-17 11:00:00,6,185.94,426.11,92.18,40.54
2024-01-17 12:00:00,6,176.97,438.69,100.51,43.38
2024-01-17 13:00:00,6,191.32,408.42,83.3,37.71
2024-01-17 14:00:00,6,170.66,418.6,88.05,32.95
2024-01-17 15:00:00,6,144.55,416.27,116.7,28.45
2024-01-17 16:00:00,6,164.45,430.65,75.39,33.42
2024-01-17 17:00:00,6,174.22,481.27,93.49,28.76
2024-01-17 18:00:00,6,162.26,467.75,80.65,35.22
2024-01-17 19:00:00,6,176.52,529.39,86.12,22.72
2024-01-17 20:00:00,6,165.1,511.6,93.6,42.22
2024-01-17 21:00:00,6,156.99,552.29,83.84,31.74
2024-01-17 22:00:00,6,149.67,477.46,104.7,40.51
2024-01-17 23:00:00,6,161.64,477.31,115.5,45.65
2024-01-18 00:00:00,6,172.08,422.44,109.67,41.59
2024-01-18 01:00:00,6,137.8,494.14,112.82,46.44
2024-01-18 02:00:00,6,157.62,414.83,82.38,22.41
2024-01-18 03:00:00,6,138.54,371.48,97.73,36.62
2024-01-18 04:00:00,6,161.36,533.78,107.42,50.89
2024-01-18 05:00:00,6,191.06,384.2,112.95,46.06
2024-01-18 06:00:00,6,152.55,475.46,124.48,57.73
2024-01-18 07:00:00,6,183.05,404.12,115.51,56.38
2024-01-18 08:00:00,6,217.51,512.2,112.98,43.95
2024-01-18 09:00:00,6,194.43,519.08,135.01,38.71
2024-01-18 10:00:00,6,172.42,478.84,101.51,31.98
2024-01-18 11:00:00,6,183.44,516.84,95.79,35.43
2024-01-18 12:00:00,6,146.57,449.16,101.06,35.23
2024-01-18 13:00:00,6,142.5,568.63,86.13,32.86
2024-01-18 14:00:00,6,167.73,487.55,98.14,29.33
2024-01-18 15:00:00,6,173.1,398.01,74.26,40.11
2024-01-18 16:00:00,6,183.89,449.92,89.3,50.82
2024-01-18 17:00:00,6,156.65,437.63,94.37,43.93
2024-01-18 18:00:00,6,168.89,432.24,108.07,32.98
2024-01-18 19:00:00,6,168.44,356.38,110.26,44.62
2024-01-18 20:00:00,6,164.03,467.05,83.67,39.16
2024-01-18 21:00:00,6,165.47,371.81,123.55,36.29
2024-01-18 22:00:00,6,153.41,310.89,99.18,36.37
2024-01-18 23:00:00,6,172.52,429.41,101.1,36.26
2024-01-19 00:00:00,6,171.92,407.94,77.8,44.39
2024-01-19 01:00:00,6,162.41,403.01,91.5,40.74
2024-01-19 02:00:00,6,181.05,282.69,113.87,33.97
2024-01-19 03:00:00,6,187.53,404.94,103.08,34.17
2024-01-19 04:00:00,6,182.33,441.98,102.76,44.0
2024-01-19 05:00:00,6,154.77,417.41,104.6,45.36
2024-01-19 06:00:00,6,173.38,472.68,83.06,39.06
2024-01-19 07:00:00,6,156.89,526.86,100.41,31.88
2024-01-19 08:00:00,6,172.92,479.24,119.61,52.17
2024-01-19 09:00:00,6,156.18,506.31,114.97,49.86
2024-01-19 10:00:00,6,190.95,510.15,98.64,23.09
2024-01-19 11:00:00,6,182.23,394.52,119.8,51.11
2024-01-19 12:00:00,6,187.44,472.47,82.44,36.96
2024-01-19 13:00:00,6,185.02,501.72,85.39,39.63
2024-01-19 14:00:00,6,162.88,423.72,121.41,47.1
2024-01-19 15:00:00,6,159.74,403.95,104.13,50.92
2024-01-19 16:00:00,6,194.38,474.8,92.42,44.83
2024-01-19 17:00:00,6,163.19,365.86,95.15,37.95
2024-01-19 18:00:00,6,143.82,387.01,85.31,23.88
2024-01-19 19:00:00,6,182.18,409.86,99.45,18.36
2024-01-19 20:00:00,6,168.49,470.49,98.72,43.75
2024-01-19 21:00:00,6,191.04,458.46,96.9,48.23
2024-01-19 22:00:00,6,171.2,503.01,82.23,30.22
2024-01-19 23:00:00,6,167.66,398.2,101.42,35.65
2024-01-20 00:00:00,6,193.48,396.09,91.9,33.95
2024-01-20 01:00:00,6,144.61,477.83,86.76,34.49
2024-01-20 02:00:00,6,160.78,407.13,116.68,49.55
2024-01-20 03:00:00,6,156.51,418.29,129.0,42.77
2024-01-20 04:00:00,6,135.8,351.09,126.54,39.38
2024-01-20 05:00:00,6,185.8,467.36,110.08,64.62
2024-01-20 06:00:00,6,162.73,534.99,98.32,29.37
2024-01-20 07:00:00,6,186.33,396.08,100.75,46.39
2024-01-20 08:00:00,6,177.66,506.53,106.62,32.3
2024-01-20 09:00:00,6,180.72,447.67,95.44,39.52
2024-01-20 10:00:00,6,162.88,354.93,117.35,41.55
2024-01-20 11:00:00,6,157.16,401.22,73.15,46.83
2024-01-20 12:00:00,6,170.22,397.11,94.93,36.5
2024-01-20 13:00:00,6,182.88,430.89,108.37,34.81
2024-01-20 14:00:00,6,166.44,469.91,86.31,34.85
2024-01-20 15:00:00,6,155.27,546.48,93.53,27.31
2024-01-20 16:00:00,6,146.74,368.88,103.86,41.63
2024-01-20 17:00:00,6,169.17,419.69,115.54,38.29
2024-01-20 18:00:00,6,156.79,397.38,78.99,39.52
2024-01-20 19:00:00,6,164.7,377.39,78.13,35.26
2024-01-20 20:00:00,6,162.29,451.32,83.9,34.5
2024-01-20 21:00:00,6,159.44,446.72,76.71,46.8
2024-01-20 22:00:00,6,172.02,349.32,78.26,46.09
2024-01-20 23:00:00,6,176.97,448.96,85.38,50.21
2024-01-21 00:00:00,6,200.6,383.67,114.75,41.98
2024-01-21 01:00:00,6,181.82,450.18,95.49,51.22
2024-01-21 02:00:00,6,196.08,518.81,100.67,36.67
2024-01-21 03:00:00,6,157.62,475.89,88.5,39.15
2024-01-21 04:00:00,6,145.42,460.94,109.57,51.68
2024-01-21 05:00:00,6,171.42,423.11,125.97,48.95
2024-01-21 06:00:00,6,185.66,455.37,90.26,39.25
2024-01-21 07:00:00,6,183.02,482.07,124.01,32.62
2024-01-21 08:00:00,6,190.98,476.42,106.08,39.6
2024-01-21 09:00:00,6,129.79,445.52,101.1,34.97
2024-01-21 10:00:00,6,190.56,462.0,105.45,55.16
2024-01-21 11:00:00,6,174.97,378.44,104.6,46.1
2024-01-21 12:00:00,6,143.75,409.11,122.83,32.14
2024-01-21 13:00:00,6,179.71,486.19,104.73,28.96
2024-01-21 14:00:00,6,170.01,492.73,104.27,30.54
2024-01-21 15:00:00,6,172.82,451.69,91.18,31.81
2024-01-21 16:00:00,6,182.35,526.03,107.04,34.72
2024-01-21 17:00:00,6,172.83,473.3,83.46,45.49
2024-01-21 18:00:00,6,141.9,433.17,97.17,27.41
2024-01-21 19:00:00,6,163.55,380.0,133.23,55.64
2024-01-21 20:00:00,6,139.96,523.85,63.71,28.01
2024-01-21 21:00:00,6,177.15,488.24,99.66,24.47
2024-01-21 22:00:00,6,189.91,544.37,100.78,51.85
2024-01-21 23:00:00,6,147.87,564.99,95.03,49.4
2024-01-22 00:00:00,6,157.88,379.27,96.11,37.19
2024-01-22 01:00:00,6,155.24,380.18,100.72,42.83
2024-01-22 02:00:00,6,162.91,295.65,96.99,43.77
2024-01-22 03:00:00,6,177.56,500.47,103.76,42.06
2024-01-22 04:00:00,6,164.18,486.81,95.04,30.16
2024-01-22 05:00:00,6,182.23,456.94,127.87,20.21
2024-01-22 06:00:00,6,189.02,385.55,98.49,34.46
2024-01-22 07:00:00,6,189.51,446.85,109.04,57.35
2024-01-22 08:00:00,6,153.24,461.33,92.69,57.39
2024-01-22 09:00:00,6,193.33,493.15,112.98,38.62
2024-01-22 10:00:00,6,194.01,465.0,109.77,31.98
2024-01-22 11:00:00,6,194.69,485.38,104.97,41.94
2024-01-22 12:00:00,6,166.2,442.06,85.45,42.55
2024-01-22 13:00:00,6,155.8,511.78,88.23,43.17
2024-01-22 14:00:00,6,151.32,481.37,119.11,15.43
2024-01-22 15:00:00,6,148.79,382.55,86.75,63.92
2024-01-22 16:00:00,6,166.35,521.18,104.47,45.95
2024-01-22 17:00:00,6,179.6,512.04,83.62,34.15
2024-01-22 18:00:00,6,186.93,470.9,108.83,29.55
2024-01-22 19:00:00,6,158.0,461.02,86.97,44.39
2024-01-22 20:00:00,6,165.54,535.73,83.68,40.44
2024-01-22 21:00:00,6,164.95,358.44,87.41,37.44
2024-01-22 22:00:00,6,156.97,514.29,90.08,41.22
2024-01-22 23:00:00,6,179.9,422.27,103.23,37.01
2024-01-23 00:00:00,6,174.64,507.9,99.66,42.23
2024-01-23 01:00:00,6,171.83,456.04,85.34,45.81
2024-01-23 02:00:00,6,176.07,383.14,99.9,43.23
2024-01-23 03:00:00,6,180.85,424.07,86.06,43.4
2024-01-23 04:00:00,6,181.17,506.53,109.7,53.39
2024-01-23 05:00:00,6,158.08,440.31,112.38,27.86
2024-01-23 06:00:00,6,186.28,418.2,101.45,34.87
2024-01-23 07:00:00,6,175.8,417.74,105.18,41.89
2024-01-23 08:00:00,6,164.32,486.04,124.07,35.05
2024-01-23 09:00:00,6,174.68,545.42,98.84,37.46
2024-01-23 10:00:00,6,175.84,334.65,88.02,51.39
2024-01-23 11:00:00,6,187.06,600.77,107.04,38.25
2024-01-23 12:00:00,6,151.81,459.76,84.08,22.96
2024-01-23 13:00:00,6,189.45,479.32,95.26,34.33
2024-01-23 14:00:00,6,167.64,423.7,89.5,37.76
2024-01-23 15:00:00,6,158.44,446.45,87.54,36.98
2024-01-23 16:00:00,6,157.47,456.56,92.92,40.97
2024-01-23 17:00:00,6,149.64,389.21,107.53,39.96
2024-01-23 18:00:00,6,137.56,402.25,110.09,34.56
2024-01-23 19:00:00,6,176.84,509.83,107.87,25.56
2024-01-23 20:00:00,6,198.25,362.34,100.52,32.35
2024-01-23 21:00:00,6,140.43,470.46,93.3,31.26
2024-01-23 22:00:00,6,151.86,427.25,66.7,34.8
2024-01-23 23:00:00,6,180.16,396.11,102.75,43.96
2024-01-24 00:00:00,6,168.02,555.25,69.22,42.25
2024-01-24 01:00:00,6,183.06,397.99,74.61,46.66
2024-01-24 02:00:00,6,168.61,389.24,98.17,36.94
2024-01-24 03:00:00,6,161.48,440.79,104.31,53.91
2024-01-24 04:00:00,6,167.7,409.86,95.51,47.17
2024-01-24 05:00:00,6,133.07,452.0,121.56,42.63
2024-01-24 06:00:00,6,153.24,460.15,107.75,46.97
2024-01-24 07:00:00,6,187.02,464.33,98.43,35.82
2024-01-24 08:00:00,6,190.67,444.67,119.33,23.14
2024-01-24 09:00:00,6,193.66,412.97,121.17,35.64
2024-01-24 10:00:00,6,177.4,485.0,106.9,46.72
2024-01-24 11:00:00,6,132.99,443.51,89.49,40.23
2024-01-24 12:00:00,6,158.47,422.0,91.63,37.58
2024-01-24 13:00:00,6,189.44,527.9,79.23,30.66
2024-01-24 14:00:00,6,193.55,440.71,96.71,20.36
2024-01-24 15:00:00,6,188.71,505.61,83.03,48.95
2024-01-24 16:00:00,6,162.34,512.41,91.9,34.37
2024-01-24 17:00:00,6,144.7,515.4,99.24,32.15
2024-01-24 18:00:00,6,165.1,483.08,70.05,29.96
2024-01-24 19:00:00,6,166.1,445.83,79.49,46.7
2024-01-24 20:00:00,6,191.53,442.7,89.59,43.78
2024-01-24 21:00:00,6,170.33,433.46,95.96,28.28
2024-01-24 22:00:00,6,167.53,330.25,90.86,47.32
2024-01-24 23:00:00,6,169.18,486.8,94.48,36.73
2024-01-25 00:00:00,6,175.24,461.96,89.61,33.49
2024-01-25 01:00:00,6,179.69,494.12,80.75,37.0
2024-01-25 02:00:00,6,158.52,443.94,93.33,33.49
2024-01-25 03:00:00,6,153.75,486.78,98.12,29.47
2024-01-25 04:00:00,6,193.56,376.97,97.34,48.06
2024-01-25 05:00:00,6,145.07,388.52,103.11,39.75
2024-01-25 06:00:00,6,198.29,318.05,107.19,47.09
2024-01-25 07:00:00,6,140.71,444.4,110.49,44.14
2024-01-25 08:00:00,6,161.89,409.64,93.15,46.1
2024-01-25 09:00:00,6,186.63,402.1,80.46,23.2
2024-01-25 10:00:00,6,170.27,468.33,116.74,32.77
2024-01-25 11:00:00,6,148.21,426.56,104.53,44.46
2024-01-25 12:00:00,6,175.67,371.37,86.39,27.75
2024-01-25 13:00:00,6,169.07,585.4,101.58,41.21
2024-01-25 14:00:00,6,163.76,445.26,111.1,25.25
2024-01-25 15:00:00,6,156.53,388.15,119.05,36.78
2024-01-25 16:00:00,6,165.6,409.99,99.41,50.07
2024-01-25 17:00:00,6,156.44,436.51,109.6,42.56
2024-01-25 18:00:00,6,205.2,436.3,80.08,19.77
2024-01-25 19:00:00,6,161.97,516.18,95.4,43.19
2024-01-25 20:00:00,6,160.11,441.87,91.82,51.91
2024-01-25 21:00:00,6,157.87,546.82,101.08,60.81
2024-01-25 22:00:00,6,196.05,423.91,118.14,41.37
2024-01-25 23:00:00,6,141.43,471.01,101.22,26.2
2024-01-26 00:00:00,6,174.58,503.95,86.61,42.52
2024-01-26 01:00:00,6,165.66,514.08,83.16,53.33
2024-01-26 02:00:00,6,147.2,521.1,121.59,38.64
2024-01-26 03:00:00,6,157.61,436.19,107.54,49.89
2024-01-26 04:00:00,6,176.49,451.06,107.17,34.1
2024-01-26 05:00:00,6,157.66,317.77,97.2,44.88
2024-01-26 06:00:00,6,175.97,441.18,105.23,20.25
2024-01-26 07:00:00,6,199.67,510.59,88.87,33.45
2024-01-26 08:00:00,6,174.12,499.79,106.38,41.31
2024-01-26 09:00:00,6,147.34,446.21,85.66,37.74
2024-01-26 10:00:00,6,156.54,542.01,95.6,29.02
2024-01-26 11:00:00,6,164.91,428.8,91.21,35.22
2024-01-26 12:00:00,6,163.05,410.09,56.55,41.61
2024-01-26 13:00:00,6,170.45,422.7,93.49,37.24
2024-01-26 14:00:00,6,172.32,386.65,85.61,37.79
2024-01-26 15:00:00,6,194.67,480.25,93.91,42.96
2024-01-26 16:00:00,6,166.1,461.74,96.19,33.2
2024-01-26 17:00:00,6,147.2,478.8,118.78,47.61
2024-01-26 18:00:00,6,184.45,423.38,99.71,27.21
2024-01-26 19:00:00,6,186.32,442.73,100.19,52.52
2024-01-26 20:00:00,6,169.93,328.53,102.59,45.78
2024-01-26 21:00:00,6,162.65,466.96,107.94,33.56
2024-01-26 22:00:00,6,177.35,452.6,103.15,34.76
2024-01-26 23:00:00,6,164.57,388.56,101.64,39.77
2024-01-27 00:00:00,6,135.46,443.11,107.98,43.93
2024-01-27 01:00:00,6,178.67,435.61,68.09,48.99
2024-01-27 02:00:00,6,184.72,545.53,127.34,28.68
2024-01-27 03:00:00,6,194.23,393.58,121.49,44.66
2024-01-27 04:00:00,6,159.52,469.26,104.17,23.07
2024-01-27 05:00:00,6,175.32,392.76,83.35,40.13
2024-01-27 06:00:00,6,175.78,421.64,117.45,54.32
2024-01-27 07:00:00,6,173.04,466.61,92.67,29.41
2024-01-27 08:00:00,6,173.22,439.95,108.28,27.54
2024-01-27 09:00:00,6,171.48,450.56,84.26,42.79
2024-01-27 10:00:00,6,173.69,468.23,129.12,52.25
2024-01-27 11:00:00,6,181.54,422.88,80.85,42.35
2024-01-27 12:00:00,6,188.53,496.5,99.66,22.31
2024-01-27 13:00:00,6,155.73,431.49,70.48,23.44
2024-01-27 14:00:00,6,164.47,441.99,96.73,38.11
2024-01-27 15:00:00,6,159.79,466.15,91.13,26.45
2024-01-27 16:00:00,6,157.0,458.42,110.9,37.34
2024-01-27 17:00:00,6,139.68,480.65,90.35,37.56
2024-01-27 18:00:00,6,166.15,462.88,110.52,31.53
2024-01-27 19:00:00,6,173.63,471.19,82.59,51.54
2024-01-27 20:00:00,6,163.65,428.59,92.51,41.26
2024-01-27 21:00:00,6,166.49,388.93,93.25,47.11
2024-01-27 22:00:00,6,174.04,370.17,103.68,45.21
2024-01-27 23:00:00,6,190.84,357.77,102.76,36.69
2024-01-28 00:00:00,6,161.96,543.95,108.12,37.08
2024-01-28 01:00:00,6,150.56,330.05,103.0,36.97
2024-01-28 02:00:00,6,168.8,514.72,108.83,46.15
2024-01-28 03:00:00,6,201.4,406.56,89.25,35.26
2024-01-28 04:00:00,6,152.55,515.43,106.4,56.26
2024-01-28 05:00:00,6,182.19,332.72,122.5,35.21
2024-01-28 06:00:00,6,190.52,439.07,79.99,43.61
2024-01-28 07:00:00,6,133.34,530.18,108.0,39.68
2024-01-28 08:00:00,6,178.0,489.87,110.13,37.46
2024-01-28 09:00:00,6,180.66,432.67,119.82,59.65
2024-01-28 10:00:00,6,165.93,345.34,109.67,36.47
2024-01-28 11:00:00,6,159.07,378.12,100.84,36.9
2024-01-28 12:00:00,6,159.19,523.77,104.33,33.02
2024-01-28 13:00:00,6,162.66,429.18,88.46,38.34
2024-01-28 14:00:00,6,162.37,443.38,92.23,36.39
2024-01-28 15:00:00,6,158.69,461.95,79.33,26.97
2024-01-28 16:00:00,6,160.58,375.81,115.43,32.5
2024-01-28 17:00:00,6,185.15,467.86,101.7,41.13
2024-01-28 18:00:00,6,146.09,423.1,83.89,44.63
2024-01-28 19:00:00,6,137.53,461.72,99.38,36.07
2024-01-28 20:00:00,6,185.71,414.95,111.19,36.67
2024-01-28 21:00:00,6,163.53,361.69,109.51,33.52
2024-01-28 22:00:00,6,160.97,424.18,85.24,32.92
2024-01-28 23:00:00,6,166.18,482.59,57.37,30.04
2024-01-29 00:00:00,6,172.15,470.04,103.89,25.31
2024-01-29 01:00:00,6,161.05,451.21,88.04,33.47
2024-01-29 02:00:00,6,178.46,498.76,108.33,48.07
2024-01-29 03:00:00,6,155.29,439.89,113.2,37.22
2024-01-29 04:00:00,6,166.47,454.4,115.79,38.37
2024-01-29 05:00:00,6,135.78,425.75,124.27,38.5
2024-01-29 06:00:00,6,190.75,503.42,117.78,52.52
2024-01-29 07:00:00,6,168.81,467.4,124.33,33.64
2024-01-29 08:00:00,6,182.21,421.28,119.23,43.75
2024-01-29 09:00:00,6,178.6,370.47,119.88,40.29
2024-01-29 10:00:00,6,179.17,509.93,99.73,40.85
2024-01-29 11:00:00,6,169.41,409.36,82.83,41.65
2024-01-29 12:00:00,6,175.05,452.65,130.93,39.25
2024-01-29 13:00:00,6,152.41,575.02,98.8,44.84
2024-01-29 14:00:00,6,148.29,490.54,113.19,37.01
2024-01-29 15:00:00,6,165.0,533.64,89.51,51.71
2024-01-29 16:00:00,6,155.15,417.1,108.66,36.55
2024-01-29 17:00:00,6,188.96,503.7,64.18,21.15
2024-01-29 18:00:00,6,171.84,447.2,90.44,41.28
2024-01-29 19:00:00,6,154.26,465.63,94.59,39.25
2024-01-29 20:00:00,6,161.76,555.29,102.16,36.44
2024-01-29 21:00:00,6,168.79,431.59,110.53,34.4
2024-01-29 22:00:00,6,166.16,448.3,83.08,18.99
2024-01-29 23:00:00,6,172.39,399.21,106.54,21.16
2024-01-30 00:00:00,6,169.87,496.74,114.66,53.0
2024-01-30 01:00:00,6,147.01,419.26,129.94,34.48
2024-01-30 02:00:00,6,135.42,505.49,109.42,48.6
2024-01-30 03:00:00,6,164.83,361.79,94.93,27.03
2024-01-30 04:00:00,6,180.44,480.99,84.88,32.31
2024-01-30 05:00:00,6,165.79,416.9,125.37,47.52
2024-01-30 06:00:00,6,191.79,491.21,111.32,40.88
2024-01-30 07:00:00,6,170.9,450.93,101.37,46.3
2024-01-30 08:00:00,6,193.35,422.45,80.37,41.24
2024-01-30 09:00:00,6,189.54,430.01,88.81,39.09
2024-01-30 10:00:00,6,187.29,404.34,108.44,34.39
2024-01-30 11:00:00,6,150.04,494.78,104.12,29.22
2024-01-30 12:00:00,6,169.04,392.13,73.54,50.88
2024-01-30 13:00:00,6,187.79,433.56,106.18,51.53
2024-01-30 14:00:00,6,171.67,465.9,76.93,28.29
2024-01-30 15:00:00,6,175.62,533.77,114.19,27.1
2024-01-30 16:00:00,6,143.68,445.66,98.87,33.16
2024-01-30 17:00:00,6,196.95,432.77,89.86,38.8
2024-01-30 18:00:00,6,152.94,460.54,108.59,34.19
2024-01-30 19:00:00,6,133.55,333.9,100.44,40.18
2024-01-30 20:00:00,6,160.47,381.44,113.33,35.74
2024-01-30 21:00:00,6,126.99,426.37,97.68,35.65
2024-01-30 22:00:00,6,149.68,408.76,99.06,58.11
2024-01-30 23:00:00,6,209.43,361.54,94.29,33.45
2024-01-01 00:00:00,7,196.07,429.22,113.57,33.95
2024-01-01 01:00:00,7,182.0,426.97,104.28,38.25
2024-01-01 02:00:00,7,144.44,467.26,116.94,59.75
2024-01-01 03:00:00,7,175.89,498.43,95.57,44.29
2024-01-01 04:00:00,7,167.77,419.94,107.01,38.84
2024-01-01 05:00:00,7,176.49,462.82,106.94,42.38
2024-01-01 06:00:00,7,159.54,465.95,111.75,55.29
2024-01-01 07:00:00,7,188.09,474.99,92.98,29.58
2024-01-01 08:00:00,7,191.39,366.23,113.89,48.02
2024-01-01 09:00:00,7,193.83,406.85,82.14,66.08
2024-01-01 10:00:00,7,168.76,383.07,96.37,61.84
2024-01-01 11:00:00,7,157.37,455.78,84.37,48.87
2024-01-01 12:00:00,7,178.82,405.98,113.72,54.34
2024-01-01 13:00:00,7,200.16,426.45,107.55,53.48
2024-01-01 14:00:00,7,172.87,389.08,107.53,40.72
2024-01-01 15:00:00,7,178.28,429.99,119.72,48.93
2024-01-01 16:00:00,7,166.98,391.67,96.7,55.71
2024-01-01 17:00:00,7,162.45,490.17,108.06,29.77
2024-01-01 18:00:00,7,180.65,475.44,101.11,45.12
2024-01-01 19:00:00,7,168.71,458.27,99.3,43.42
2024-01-01 20:00:00,7,177.04,434.83,117.15,41.55
2024-01-01 21:00:00,7,179.15,344.18,127.39,41.28
2024-01-01 22:00:00,7,177.25,427.72,96.34,43.73
2024-01-01 23:00:00,7,181.29,412.53,113.01,45.15
2024-01-02 00:00:00,7,159.85,466.26,107.3,52.68
2024-01-02 01:00:00,7,159.66,486.59,108.23,48.06
2024-01-02 02:00:00,7,174.11,471.82,107.89,43.29
2024-01-02 03:00:00,7,175.11,521.71,101.2,38.35
2024-01-02 04:00:00,7,167.65,426.04,60.71,41.91
2024-01-02 05:00:00,7,179.97,424.16,125.52,48.37
2024-01-02 06:00:00,7,190.58,510.77,97.53,40.35
2024-01-02 07:00:00,7,194.88,464.9,103.13,54.12
2024-01-02 08:00:00,7,198.12,442.91,103.1,49.49
2024-01-02 09:00:00,7,154.69,552.34,95.53,55.01
2024-01-02 10:00:00,7,156.46,485.11,107.81,39.41
2024-01-02 11:00:00,7,169.49,444.05,103.5,37.08
2024-01-02 12:00:00,7,174.54,417.27,94.25,52.82
2024-01-02 13:00:00,7,168.75,522.15,104.38,43.6
2024-01-02 14:00:00,7,163.08,462.65,101.36,40.08
2024-01-02 15:00:00,7,166.36,452.45,112.85,47.03
2024-01-02 16:00:00,7,178.29,486.19,83.79,46.24
2024-01-02 17:00:00,7,149.44,496.59,90.23,29.83
2024-01-02 18:00:00,7,207.19,479.15,109.42,51.91
2024-01-02 19:00:00,7,170.71,496.79,92.32,36.93
2024-01-02 20:00:00,7,187.23,474.38,89.3,54.96
2024-01-02 21:00:00,7,162.02,480.29,93.72,29.96
2024-01-02 22:00:00,7,180.83,413.37,100.51,44.45
2024-01-02 23:00:00,7,174.08,547.55,101.28,40.94
2024-01-03 00:00:00,7,186.77,388.51,100.63,26.69
2024-01-03 01:00:00,7,170.93,470.3,91.1,49.59
2024-01-03 02:00:00,7,199.22,384.6,114.52,28.62
2024-01-03 03:00:00,7,151.9,450.25,122.11,42.95
2024-01-03 04:00:00,7,190.83,425.89,81.81,55.15
2024-01-03 05:00:00,7,178.05,463.3,86.6,41.73
2024-01-03 06:00:00,7,160.24,474.22,118.92,38.69
2024-01-03 07:00:00,7,206.92,405.97,125.96,52.9
2024-01-03 08:00:00,7,204.99,454.33,79.05,43.78
2024-01-03 09:00:00,7,142.74,528.57,115.68,42.0
2024-01-03 10:00:00,7,177.56,385.89,125.42,55.49
2024-01-03 11:00:00,7,185.17,409.22,93.19,34.25
2024-01-03 12:00:00,7,180.24,498.47,123.18,39.42
2024-01-03 13:00:00,7,196.37,456.58,100.26,49.78
2024-01-03 14:00:00,7,192.38,459.72,105.74,31.43
2024-01-03 15:00:00,7,175.34,504.83,92.1,56.07
2024-01-03 16:00:00,7,206.55,408.99,113.29,38.86
2024-01-03 17:00:00,7,185.14,423.12,110.9,47.73
2024-01-03 18:00:00,7,164.75,416.54,122.01,47.61
2024-01-03 19:00:00,7,161.68,432.1,118.53,39.1
2024-01-03 20:00:00,7,190.26,521.01,100.57,36.66
2024-01-03 21:00:00,7,158.67,361.85,140.32,40.8
2024-01-03 22:00:00,7,165.33,389.08,118.8,47.77
2024-01-03 23:00:00,7,168.73,380.81,109.31,34.22
2024-01-04 00:00:00,7,178.88,526.87,90.72,33.17
2024-01-04 01:00:00,7,171.01,421.8,84.78,56.52
2024-01-04 02:00:00,7,154.04,437.63,86.57,38.61
2024-01-04 03:00:00,7,193.7,370.63,93.64,48.38
2024-01-04 04:00:00,7,169.51,442.1,123.23,44.18
2024-01-04 05:00:00,7,207.99,501.67,112.31,44.85
2024-01-04 06:00:00,7,181.07,469.56,98.55,58.3
